# t_us_pico,raw,volt
28024036,30439,1.5327
28028036,31143,1.5682
28032034,32423,1.6327
28036035,32583,1.6407
28040037,31447,1.5835
28044035,30599,1.5408
28048031,31239,1.5730
28052036,32727,1.6480
28056032,33000,1.6617
28060035,31543,1.5883
28064038,30759,1.5489
28068032,31975,1.6101
28072033,33336,1.6786
28076033,33272,1.6754
28080031,31735,1.5980
28084031,30823,1.5521
28088036,31927,1.6077
28092032,33128,1.6682
28096035,33144,1.6690
28100034,32231,1.6230
28104032,30887,1.5553
28108031,31815,1.6020
28112033,33432,1.6835
28116037,33544,1.6891
28120033,32087,1.6157
28124035,31399,1.5811
28128034,32167,1.6198
28132036,33896,1.7068
28136035,33912,1.7076
28140031,32856,1.6545
28144034,32439,1.6335
28148033,33048,1.6641
28152032,34952,1.7600
28156034,35928,1.8091
28160032,36232,1.8245
28164033,37433,1.8849
28168031,39993,2.0138
28172033,44650,2.2483
28176033,47803,2.4071
28180036,49564,2.4958
28184031,51164,2.5764
28188028,52972,2.6674
28192030,54973,2.7682
28196034,55149,2.7770
28200035,53741,2.7061
28204031,53036,2.6706
28208035,54573,2.7480
28212035,56781,2.8592
28216031,56781,2.8592
28220033,53901,2.7142
28224036,51340,2.5852
28228036,50844,2.5602
28232037,51132,2.5747
28236031,48971,2.4659
28240032,45531,2.2927
28244031,42458,2.1380
28248033,40569,2.0428
28252030,38761,1.9518
28256032,34792,1.7519
28260033,29527,1.4868
28264033,25414,1.2797
28268033,23989,1.2080
28272031,24598,1.2386
28276032,23989,1.2080
28280034,22741,1.1451
28284031,22309,1.1234
28288037,22981,1.1572
28292034,24117,1.2144
28296037,23957,1.2063
28300035,22405,1.1282
28304034,21461,1.0807
28308033,22133,1.1145
28312035,24117,1.2144
28316032,24437,1.2305
28320035,23253,1.1709
28324028,22421,1.1290
28328032,23109,1.1636
28332034,24790,1.2483
28336034,24694,1.2435
28340036,23141,1.1653
28344033,21973,1.1064
28348034,21893,1.1024
28352030,22613,1.1387
28356030,22005,1.1081
28360034,19748,0.9944
28364034,18212,0.9171
28368035,18660,0.9396
28372034,19940,1.0041
28376034,19892,1.0017
28380035,18484,0.9308
28384031,17332,0.8727
28388031,17620,0.8873
28392031,18756,0.9445
28396030,18612,0.9372
28400033,17124,0.8623
28404029,16596,0.8357
28408035,17028,0.8574
28412031,19156,0.9646
28416035,19092,0.9614
28420035,18068,0.9098
28424031,17652,0.8889
28428035,18996,0.9565
28432036,21237,1.0694
28436034,22069,1.1113
28440033,21317,1.0734
28444032,21429,1.0791
28448033,23157,1.1661
28452036,25590,1.2886
28456034,26550,1.3369
28460031,26518,1.3353
28464037,26790,1.3490
28468032,28326,1.4263
28472036,30375,1.5295
28476031,31383,1.5803
28480033,30103,1.5158
28484033,29799,1.5005
28488032,31127,1.5674
28492033,33336,1.6786
28496036,33304,1.6770
28500035,32087,1.6157
28504033,31127,1.5674
28508032,31783,1.6004
28512033,33576,1.6907
28516033,33416,1.6827
28520032,32023,1.6125
28524036,31303,1.5763
28528036,32087,1.6157
28532033,33720,1.6980
28536035,33352,1.6794
28540033,32055,1.6141
28544033,31511,1.5867
28548032,32119,1.6173
28552034,33784,1.7012
28556035,33528,1.6883
28560031,32023,1.6125
28564031,31031,1.5626
28568031,32039,1.6133
28572034,33272,1.6754
28576032,33432,1.6835
28580037,32247,1.6238
28584029,31335,1.5779
28588031,32119,1.6173
28592032,33464,1.6851
28596036,33640,1.6939
28600037,32647,1.6439
28604033,31815,1.6020
28608034,32551,1.6391
28612034,33960,1.7100
28616031,33864,1.7052
28620033,32407,1.6318
28624032,31879,1.6053
28628036,32792,1.6512
28632035,34328,1.7286
28636030,34264,1.7254
28640032,33224,1.6730
28644032,32311,1.6270
28648033,33048,1.6641
28652032,34504,1.7374
28656034,34744,1.7495
28660033,33272,1.6754
28664030,32279,1.6254
28668030,33160,1.6698
28672033,35016,1.7632
28676037,34920,1.7584
28680035,33576,1.6907
28684031,32439,1.6335
28688037,33608,1.6923
28692031,35016,1.7632
28696031,34728,1.7487
28700030,33464,1.6851
28704036,32423,1.6327
28708032,33528,1.6883
28712035,34904,1.7576
28716030,34920,1.7584
28720034,33496,1.6867
28724036,32743,1.6488
28728031,33720,1.6980
28732031,34904,1.7576
28736029,34712,1.7479
28740032,33688,1.6964
28744033,32535,1.6383
28748036,33512,1.6875
28752031,35048,1.7648
28756032,34936,1.7592
28760033,33496,1.6867
28764032,32487,1.6359
28768034,33624,1.6931
28772031,34920,1.7584
28776034,34648,1.7447
28780036,33320,1.6778
28784033,32423,1.6327
28788033,33208,1.6722
28792034,34856,1.7552
28796034,34392,1.7318
28800030,33096,1.6665
28804038,32327,1.6278
28808033,33256,1.6746
28812034,34600,1.7423
28816034,34520,1.7382
28820035,33320,1.6778
28824031,32615,1.6423
28828034,33368,1.6802
28832030,34888,1.7568
28836032,34824,1.7536
28840032,33432,1.6835
28844035,32583,1.6407
28848036,33352,1.6794
28852033,34680,1.7463
28856033,34584,1.7415
28860035,33448,1.6843
28864028,32615,1.6423
28868033,33736,1.6988
28872035,34856,1.7552
28876033,34888,1.7568
28880036,33688,1.6964
28884034,32567,1.6399
28888035,33448,1.6843
28892035,34776,1.7511
28896036,34632,1.7439
28900033,33208,1.6722
28904036,32231,1.6230
28908037,33352,1.6794
28912037,34856,1.7552
28916034,34824,1.7536
28920032,33432,1.6835
28924035,32615,1.6423
28928030,33336,1.6786
28932035,35016,1.7632
28936034,34648,1.7447
28940031,33288,1.6762
28944033,32487,1.6359
28948029,33464,1.6851
28952031,34872,1.7560
28956037,34840,1.7544
28960032,33640,1.6939
28964031,32920,1.6577
28968033,33784,1.7012
28972036,35048,1.7648
28976032,34856,1.7552
28980030,33432,1.6835
28984034,32551,1.6391
28988034,33480,1.6859
28992036,35272,1.7761
28996033,34984,1.7616
29000031,34008,1.7125
29004033,32936,1.6585
29008035,33672,1.6955
29012031,35048,1.7648
29016034,35208,1.7729
29020031,33704,1.6972
29024033,32856,1.6545
29028034,33688,1.6964
29032029,35320,1.7785
29036032,35032,1.7640
29040034,33816,1.7028
29044031,33000,1.6617
29048030,33592,1.6915
29052035,34856,1.7552
29056034,34920,1.7584
29060037,33336,1.6786
29064036,32487,1.6359
29068035,33336,1.6786
29072036,34904,1.7576
29076032,34728,1.7487
29080030,33560,1.6899
29084032,32455,1.6343
29088034,33224,1.6730
29092033,34904,1.7576
29096035,34904,1.7576
29100032,33528,1.6883
29104031,32519,1.6375
29108031,33384,1.6810
29112036,34856,1.7552
29116032,35176,1.7713
29120033,33720,1.6980
29124038,33112,1.6673
29128033,34328,1.7286
29132032,35688,1.7971
29136030,35288,1.7769
29140028,34184,1.7213
29144032,33704,1.6972
29148032,34888,1.7568
29152032,36552,1.8406
29156035,36873,1.8567
29160037,35240,1.7745
29164031,34392,1.7318
29168030,35400,1.7826
29172032,37145,1.8704
29176035,36552,1.8406
29180032,34824,1.7536
29184036,33368,1.6802
29188036,33816,1.7028
29192035,34952,1.7600
29196036,34536,1.7391
29200033,32968,1.6601
29204030,32055,1.6141
29208031,32920,1.6577
29212035,34200,1.7221
29216032,33752,1.6996
29220034,32343,1.6286
29224036,31591,1.5908
29228035,32920,1.6577
29232031,33880,1.7060
29236035,33512,1.6875
29240038,32103,1.6165
29244032,31543,1.5883
29248031,32167,1.6198
29252030,33752,1.6996
29256032,33448,1.6843
29260032,32231,1.6230
29264029,31479,1.5851
29268030,31831,1.6028
29272029,32583,1.6407
29276034,31767,1.5996
29280034,30327,1.5271
29284037,29975,1.5094
29288034,32183,1.6206
29292031,34888,1.7568
29296032,37145,1.8704
29300036,38713,1.9494
29304034,41018,2.0655
29308035,44170,2.2242
29312032,46731,2.3531
29316031,45067,2.2693
29320029,40121,2.0203
29324028,35688,1.7971
29328034,33304,1.6770
29332037,33208,1.6722
29336034,31671,1.5948
29340034,30359,1.5287
29344032,29895,1.5054
29348032,31543,1.5883
29352035,32808,1.6520
29356031,32647,1.6439
29360032,31143,1.5682
29364034,30119,1.5166
29368034,31159,1.5690
29372035,32808,1.6520
29376032,32503,1.6367
29380034,30983,1.5601
29384035,30215,1.5215
29388036,31415,1.5819
29392033,32792,1.6512
29396030,32519,1.6375
29400032,31079,1.5650
29404035,30343,1.5279
29408031,31623,1.5924
29412037,33112,1.6673
29416030,33112,1.6673
29420031,31575,1.5900
29424028,30727,1.5473
29428035,32087,1.6157
29432032,33480,1.6859
29436036,33192,1.6714
29440031,32119,1.6173
29444035,31239,1.5730
29448032,32439,1.6335
29452033,33672,1.6955
29456034,33800,1.7020
29460031,32199,1.6214
29464031,31687,1.5956
29468036,32551,1.6391
29472037,34008,1.7125
29476034,34008,1.7125
29480035,32776,1.6504
29484035,32215,1.6222
29488032,33240,1.6738
29492031,34728,1.7487
29496036,34600,1.7423
29500030,33496,1.6867
29504028,32872,1.6553
29508037,34216,1.7229
29512035,35560,1.7906
29516036,35608,1.7930
29520031,34280,1.7262
29524037,33624,1.6931
29528035,34584,1.7415
29532036,35976,1.8116
29536033,35736,1.7995
29540033,34408,1.7326
29544030,33736,1.6988
29548033,34632,1.7439
29552030,36328,1.8293
29556030,35848,1.8051
29560034,34056,1.7149
29564036,33368,1.6802
29568034,34216,1.7229
29572031,35112,1.7681
29576031,34712,1.7479
29580031,33176,1.6706
29584031,31879,1.6053
29588033,33048,1.6641
29592032,34216,1.7229
29596036,33880,1.7060
29600034,32199,1.6214
29604032,31159,1.5690
29608031,31815,1.6020
29612029,33384,1.6810
29616032,32984,1.6609
29620033,31415,1.5819
29624034,30679,1.5448
29628031,31559,1.5891
29632033,33128,1.6682
29636030,32872,1.6553
29640031,31639,1.5932
29644034,30919,1.5569
29648033,31527,1.5875
29652032,33112,1.6673
29656033,32727,1.6480
29660034,31447,1.5835
29664032,30567,1.5392
29668032,31495,1.5859
29672032,32904,1.6569
29676036,32856,1.6545
29680031,31399,1.5811
29684035,30567,1.5392
29688032,31591,1.5908
29692030,33032,1.6633
29696035,32920,1.6577
29700033,31527,1.5875
29704030,30871,1.5545
29708034,31943,1.6085
29712034,33144,1.6690
29716035,32727,1.6480
29720034,31399,1.5811
29724035,30759,1.5489
29728031,31959,1.6093
29732037,33208,1.6722
29736034,32968,1.6601
29740036,31575,1.5900
29744033,30903,1.5561
29748034,31895,1.6061
29752034,33368,1.6802
29756031,32968,1.6601
29760037,31367,1.5795
29764030,30583,1.5400
29768031,31687,1.5956
29772031,33128,1.6682
29776033,33208,1.6722
29780031,31799,1.6012
29784037,31191,1.5706
29788038,32023,1.6125
29792032,33112,1.6673
29796029,33096,1.6665
29800032,31559,1.5891
29804031,30663,1.5440
29808030,31639,1.5932
29812036,33512,1.6875
29816038,32872,1.6553
29820036,31463,1.5843
29824032,30567,1.5392
29828032,31863,1.6045
29832032,33240,1.6738
29836031,32776,1.6504
29840033,31799,1.6012
29844035,30759,1.5489
29848035,31623,1.5924
29852036,33160,1.6698
29856032,32952,1.6593
29860032,31831,1.6028
29864034,31111,1.5666
29868031,32007,1.6117
29872030,33272,1.6754
29876035,33256,1.6746
29880031,31543,1.5883
29884033,30903,1.5561
29888030,31831,1.6028
29892033,33400,1.6818
29896029,33224,1.6730
29900031,31655,1.5940
29904032,30679,1.5448
29908032,31463,1.5843
29912032,33048,1.6641
29916030,32856,1.6545
29920032,31591,1.5908
29924031,30983,1.5601
29928033,32055,1.6141
29932034,33624,1.6931
29936035,33608,1.6923
29940032,32471,1.6351
29944034,32007,1.6117
29948032,32824,1.6528
29952033,34408,1.7326
29956033,34040,1.7141
29960036,33176,1.6706
29964037,32904,1.6569
29968030,34152,1.7197
29972034,35784,1.8019
29976032,35592,1.7922
29980032,34248,1.7246
29984034,33608,1.6923
29988032,34456,1.7350
29992035,35688,1.7971
29996030,34600,1.7423
# done
